customer_id,recency,frequency,monetary,avg_order_value,customer_lifespan_days,first_purchase_date,last_purchase_date,country
13638,16,1,122.64,122.6400000000000000,0,2011-11-24 10:38:00,2011-11-24 10:38:00,United Kingdom
13639,75,1,1033.34,1033.3400000000000000,0,2011-09-26 13:36:00,2011-09-26 13:36:00,United Kingdom
13642,216,1,312.28,312.2800000000000000,0,2011-05-08 12:34:00,2011-05-08 12:34:00,United Kingdom
13643,32,3,519.44,173.1466666666666667,154,2011-06-07 11:40:00,2011-11-08 15:37:00,United Kingdom
13644,17,4,2624.26,656.0650000000000000,89,2011-08-26 11:53:00,2011-11-23 14:07:00,United Kingdom
13645,121,1,252.10,252.1000000000000000,0,2011-08-11 16:11:00,2011-08-11 16:11:00,United Kingdom
13647,10,4,1648.12,412.0300000000000000,225,2011-04-19 09:49:00,2011-11-30 12:00:00,United Kingdom
13649,257,2,346.60,173.3000000000000000,110,2010-12-08 14:46:00,2011-03-28 11:51:00,United Kingdom
13650,17,6,1836.34,306.0566666666666667,251,2011-03-17 12:37:00,2011-11-23 12:22:00,United Kingdom
13651,36,2,94.20,47.1000000000000000,4,2011-10-31 12:11:00,2011-11-04 14:59:00,United Kingdom
13652,46,3,1095.08,365.0266666666666667,323,2010-12-06 09:21:00,2011-10-25 08:51:00,United Kingdom
13654,44,6,2707.33,451.2216666666666667,230,2011-03-11 12:54:00,2011-10-27 16:24:00,United Kingdom
13655,115,2,932.97,466.4850000000000000,127,2011-04-12 09:53:00,2011-08-17 14:25:00,United Kingdom
13656,165,2,379.65,189.8250000000000000,173,2011-01-06 15:42:00,2011-06-28 10:31:00,United Kingdom
13657,11,2,382.14,191.0700000000000000,191,2011-05-22 12:35:00,2011-11-29 12:32:00,United Kingdom
13658,10,5,2639.17,527.8340000000000000,195,2011-05-19 17:15:00,2011-11-30 10:13:00,United Kingdom
13659,206,2,1563.00,781.5000000000000000,115,2011-01-23 12:08:00,2011-05-18 12:37:00,United Kingdom
13662,86,3,881.26,293.7533333333333333,174,2011-03-25 13:23:00,2011-09-15 12:04:00,United Kingdom
13663,180,1,189.47,189.4700000000000000,0,2011-06-13 15:44:00,2011-06-13 15:44:00,United Kingdom
13666,61,3,84.65,28.2166666666666667,227,2011-02-25 13:05:00,2011-10-10 15:39:00,United Kingdom
13667,150,1,299.05,299.0500000000000000,0,2011-07-13 15:42:00,2011-07-13 15:42:00,United Kingdom
13668,3,21,6309.83,300.4680952380952381,360,2010-12-12 12:35:00,2011-12-07 12:11:00,United Kingdom
13669,51,2,218.55,109.2750000000000000,99,2011-07-13 11:44:00,2011-10-20 09:32:00,United Kingdom
13670,76,1,349.70,349.7000000000000000,0,2011-09-25 15:25:00,2011-09-25 15:25:00,United Kingdom
13672,302,2,186.39,93.1950000000000000,31,2011-01-11 13:54:00,2011-02-11 13:53:00,United Kingdom
13673,19,2,387.44,193.7200000000000000,14,2011-11-07 15:40:00,2011-11-21 12:11:00,United Kingdom
13675,152,2,486.82,243.4100000000000000,133,2011-02-28 12:14:00,2011-07-11 12:57:00,United Kingdom
13678,152,1,232.60,232.6000000000000000,0,2011-07-11 10:14:00,2011-07-11 10:14:00,United Kingdom
13680,2,4,3719.12,929.7800000000000000,338,2011-01-04 14:12:00,2011-12-08 13:47:00,United Kingdom
13681,18,4,827.83,206.9575000000000000,138,2011-07-07 15:21:00,2011-11-22 11:13:00,United Kingdom
13682,188,1,59.50,59.5000000000000000,0,2011-06-05 14:06:00,2011-06-05 14:06:00,United Kingdom
13684,286,1,65.13,65.1300000000000000,0,2011-02-27 10:13:00,2011-02-27 10:13:00,United Kingdom
13685,3,7,3119.44,445.6342857142857143,58,2011-10-10 12:59:00,2011-12-07 11:41:00,United Kingdom
13686,183,1,72.00,72.0000000000000000,0,2011-06-10 09:10:00,2011-06-10 09:10:00,United Kingdom
13689,64,1,910.00,910.0000000000000000,0,2011-10-07 13:21:00,2011-10-07 13:21:00,United Kingdom
13690,60,1,172.25,172.2500000000000000,0,2011-10-11 15:03:00,2011-10-11 15:03:00,United Kingdom
13692,25,3,1488.32,496.1066666666666667,212,2011-04-17 12:57:00,2011-11-15 11:17:00,United Kingdom
13694,4,50,65039.62,1300.7924000000000000,370,2010-12-01 12:12:00,2011-12-06 09:32:00,United Kingdom
13695,32,15,2504.13,166.9420000000000000,228,2011-03-25 11:31:00,2011-11-08 14:26:00,United Kingdom
13697,39,1,151.30,151.3000000000000000,0,2011-11-01 09:14:00,2011-11-01 09:14:00,United Kingdom
13699,156,1,308.58,308.5800000000000000,0,2011-07-07 16:51:00,2011-07-07 16:51:00,United Kingdom
13700,27,10,2248.63,224.8630000000000000,301,2011-01-16 13:18:00,2011-11-13 13:00:00,United Kingdom
13703,319,1,99.50,99.5000000000000000,0,2011-01-25 13:10:00,2011-01-25 13:10:00,United Kingdom
13704,6,9,2308.06,256.4511111111111111,83,2011-09-12 14:40:00,2011-12-04 15:13:00,United Kingdom
13705,8,3,711.86,237.2866666666666667,366,2010-12-01 10:29:00,2011-12-02 12:32:00,United Kingdom
13706,303,1,330.79,330.7900000000000000,0,2011-02-10 09:21:00,2011-02-10 09:21:00,United Kingdom
13707,268,2,806.41,403.2050000000000000,48,2011-01-28 13:27:00,2011-03-17 18:03:00,United Kingdom
13708,272,1,285.33,285.3300000000000000,0,2011-03-13 13:46:00,2011-03-13 13:46:00,United Kingdom
13709,4,13,6307.65,485.2038461538461538,312,2011-01-28 14:57:00,2011-12-06 10:28:00,United Kingdom
13710,32,1,180.48,180.4800000000000000,0,2011-11-08 08:16:00,2011-11-08 08:16:00,United Kingdom
13711,219,2,252.06,126.0300000000000000,0,2011-05-05 10:29:00,2011-05-05 10:31:00,United Kingdom
13712,247,1,228.84,228.8400000000000000,0,2011-04-07 12:33:00,2011-04-07 12:33:00,United Kingdom
13715,282,5,1077.39,215.4780000000000000,91,2010-12-02 08:52:00,2011-03-03 19:21:00,United Kingdom
13716,270,1,138.28,138.2800000000000000,0,2011-03-15 13:49:00,2011-03-15 13:49:00,United Kingdom
13717,33,6,1445.01,240.8350000000000000,266,2011-02-14 13:21:00,2011-11-07 14:13:00,United Kingdom
13718,247,2,306.55,153.2750000000000000,49,2011-02-17 11:58:00,2011-04-07 13:24:00,United Kingdom
13719,16,5,1041.68,208.3360000000000000,219,2011-04-19 13:56:00,2011-11-24 15:26:00,United Kingdom
13720,117,4,799.90,199.9750000000000000,138,2011-03-30 09:17:00,2011-08-15 12:46:00,United Kingdom
13721,37,1,524.14,524.1400000000000000,0,2011-11-03 14:05:00,2011-11-03 14:05:00,United Kingdom
13722,132,3,2375.41,791.8033333333333333,151,2011-03-02 11:43:00,2011-07-31 12:44:00,United Kingdom
13723,218,1,199.85,199.8500000000000000,0,2011-05-06 17:04:00,2011-05-06 17:04:00,United Kingdom
13725,50,8,1980.56,247.5700000000000000,259,2011-02-04 12:18:00,2011-10-21 10:03:00,United Kingdom
13726,39,2,1079.66,539.8300000000000000,62,2011-08-31 11:06:00,2011-11-01 10:49:00,United Kingdom
13727,29,2,333.48,166.7400000000000000,5,2011-11-06 12:16:00,2011-11-11 09:46:00,United Kingdom
13728,37,6,1016.14,169.3566666666666667,274,2011-02-02 12:09:00,2011-11-03 10:49:00,United Kingdom
13730,136,2,752.60,376.3000000000000000,26,2011-07-01 12:47:00,2011-07-27 08:35:00,United Kingdom
13731,220,2,610.59,305.2950000000000000,27,2011-04-07 10:10:00,2011-05-04 14:33:00,United Kingdom
13732,29,1,491.86,491.8600000000000000,0,2011-11-11 15:49:00,2011-11-11 15:49:00,United Kingdom
13735,25,4,2883.54,720.8850000000000000,210,2011-04-19 13:49:00,2011-11-15 11:14:00,United Kingdom
13736,6,2,729.80,364.9000000000000000,255,2011-03-24 13:04:00,2011-12-04 15:19:00,United Kingdom
13737,201,1,339.60,339.6000000000000000,0,2011-05-23 16:32:00,2011-05-23 16:32:00,United Kingdom
13739,19,1,216.90,216.9000000000000000,0,2011-11-21 13:35:00,2011-11-21 13:35:00,United Kingdom
13740,241,1,350.75,350.7500000000000000,0,2011-04-13 10:32:00,2011-04-13 10:32:00,United Kingdom
13741,72,3,668.43,222.8100000000000000,146,2011-05-06 13:43:00,2011-09-29 09:19:00,United Kingdom
13742,17,12,3107.87,258.9891666666666667,304,2011-01-23 14:59:00,2011-11-23 11:07:00,United Kingdom
13743,3,7,1341.60,191.6571428571428571,257,2011-03-25 14:46:00,2011-12-07 10:09:00,United Kingdom
13744,96,2,1080.52,540.2600000000000000,197,2011-02-20 14:08:00,2011-09-05 15:19:00,United Kingdom
13745,163,1,300.04,300.0400000000000000,0,2011-06-30 16:43:00,2011-06-30 16:43:00,United Kingdom
13747,374,1,79.60,79.6000000000000000,0,2010-12-01 10:37:00,2010-12-01 10:37:00,United Kingdom
13748,96,5,948.25,189.6500000000000000,278,2010-12-01 09:00:00,2011-09-05 09:45:00,United Kingdom
13750,54,5,1647.26,329.4520000000000000,283,2011-01-07 11:49:00,2011-10-17 12:16:00,United Kingdom
13751,289,1,296.25,296.2500000000000000,0,2011-02-24 15:56:00,2011-02-24 15:56:00,United Kingdom
13752,125,6,1175.38,195.8966666666666667,122,2011-04-07 12:04:00,2011-08-07 14:16:00,United Kingdom
13753,288,1,741.26,741.2600000000000000,0,2011-02-25 12:48:00,2011-02-25 12:48:00,United Kingdom
13754,152,2,282.60,141.3000000000000000,166,2011-01-26 14:58:00,2011-07-11 11:51:00,United Kingdom
13755,4,9,2108.06,234.2288888888888889,60,2011-10-07 15:45:00,2011-12-06 12:26:00,United Kingdom
13756,3,14,5189.52,370.6800000000000000,365,2010-12-07 11:41:00,2011-12-07 16:44:00,United Kingdom
13758,12,7,3190.55,455.7928571428571429,362,2010-12-01 12:08:00,2011-11-28 11:11:00,United Kingdom
13759,34,2,659.41,329.7050000000000000,38,2011-09-29 15:40:00,2011-11-06 14:47:00,United Kingdom
13760,55,2,286.79,143.3950000000000000,202,2011-03-28 12:52:00,2011-10-16 16:13:00,United Kingdom
13761,51,2,1070.65,535.3250000000000000,129,2011-06-13 08:43:00,2011-10-20 14:01:00,United Kingdom
13762,219,1,306.72,306.7200000000000000,0,2011-05-05 09:15:00,2011-05-05 09:15:00,United Kingdom
13763,64,1,1714.96,1714.9600000000000000,0,2011-10-07 15:13:00,2011-10-07 15:13:00,United Kingdom
13764,71,3,1519.42,506.4733333333333333,267,2011-01-06 14:53:00,2011-09-30 12:03:00,United Kingdom
13767,3,37,17220.36,465.4151351351351351,371,2010-12-01 10:47:00,2011-12-07 15:00:00,United Kingdom
13769,3,10,2796.51,279.6510000000000000,365,2010-12-07 13:28:00,2011-12-07 15:08:00,United Kingdom
13771,65,4,2634.45,658.6125000000000000,183,2011-04-06 15:47:00,2011-10-06 14:18:00,United Kingdom
13772,34,3,1122.63,374.2100000000000000,206,2011-04-14 12:31:00,2011-11-06 11:43:00,United Kingdom
13774,82,1,345.00,345.0000000000000000,0,2011-09-19 12:06:00,2011-09-19 12:06:00,United Kingdom
13777,1,33,25977.16,787.1866666666666667,373,2010-12-01 16:01:00,2011-12-09 12:25:00,United Kingdom
13778,104,1,178.70,178.7000000000000000,0,2011-08-28 15:25:00,2011-08-28 15:25:00,United Kingdom
13780,8,2,360.01,180.0050000000000000,163,2011-06-22 11:43:00,2011-12-02 13:49:00,United Kingdom
13781,251,1,127.84,127.8400000000000000,0,2011-04-03 12:08:00,2011-04-03 12:08:00,United Kingdom
13782,13,6,908.86,151.4766666666666667,315,2011-01-16 11:08:00,2011-11-27 11:54:00,United Kingdom
13784,10,11,2462.79,223.8900000000000000,323,2011-01-11 14:38:00,2011-11-30 09:33:00,United Kingdom
13786,368,1,230.40,230.4000000000000000,0,2010-12-07 13:53:00,2010-12-07 13:53:00,United Kingdom
13787,76,2,309.04,154.5200000000000000,289,2010-12-10 14:45:00,2011-09-25 12:06:00,United Kingdom
13790,5,1,348.80,348.8000000000000000,0,2011-12-05 15:48:00,2011-12-05 15:48:00,United Kingdom
13791,128,2,1516.00,758.0000000000000000,41,2011-06-24 16:38:00,2011-08-04 11:44:00,United Kingdom
13792,67,2,195.55,97.7750000000000000,221,2011-02-25 14:03:00,2011-10-04 14:31:00,United Kingdom
13798,2,57,37153.85,651.8219298245614035,371,2010-12-02 17:24:00,2011-12-08 15:51:00,United Kingdom
13799,117,2,688.86,344.4300000000000000,178,2011-02-18 14:18:00,2011-08-15 12:07:00,United Kingdom
13800,310,1,558.32,558.3200000000000000,0,2011-02-03 12:27:00,2011-02-03 12:27:00,United Kingdom
13801,67,1,324.80,324.8000000000000000,0,2011-10-04 10:15:00,2011-10-04 10:15:00,United Kingdom
13802,139,3,4599.42,1533.1400000000000000,173,2011-02-01 12:03:00,2011-07-24 10:54:00,United Kingdom
13803,256,1,277.07,277.0700000000000000,0,2011-03-29 12:57:00,2011-03-29 12:57:00,United Kingdom
13804,31,7,2588.39,369.7700000000000000,259,2011-02-23 09:09:00,2011-11-09 12:32:00,United Kingdom
13805,53,2,924.60,462.3000000000000000,77,2011-08-02 15:29:00,2011-10-18 14:50:00,United Kingdom
13806,64,1,256.38,256.3800000000000000,0,2011-10-07 11:43:00,2011-10-07 11:43:00,United Kingdom
13807,368,1,112.60,112.6000000000000000,0,2010-12-07 15:48:00,2010-12-07 15:48:00,United Kingdom
13808,6,5,1747.66,349.5320000000000000,91,2011-09-04 12:07:00,2011-12-04 12:18:00,United Kingdom
13809,306,1,155.05,155.0500000000000000,0,2011-02-07 13:15:00,2011-02-07 13:15:00,Cyprus
13810,29,3,1499.01,499.6700000000000000,28,2011-10-14 12:57:00,2011-11-11 08:33:00,Germany
13811,184,3,814.50,271.5000000000000000,56,2011-04-14 18:40:00,2011-06-09 09:54:00,Germany
13812,43,3,539.00,179.6666666666666667,63,2011-08-26 12:54:00,2011-10-28 14:27:00,Germany
13813,40,4,1366.86,341.7150000000000000,95,2011-07-28 10:33:00,2011-10-31 10:38:00,Germany
13814,93,2,1579.12,789.5600000000000000,45,2011-07-25 13:54:00,2011-09-08 13:48:00,Germany
13815,23,4,4027.36,1006.8400000000000000,296,2011-01-25 12:16:00,2011-11-17 14:19:00,Germany
13816,24,2,571.67,285.8350000000000000,41,2011-10-06 14:37:00,2011-11-16 08:38:00,Germany
13817,30,2,382.98,191.4900000000000000,322,2010-12-23 11:46:00,2011-11-10 17:49:00,Germany
13819,302,3,1140.35,380.1166666666666667,18,2011-01-24 10:38:00,2011-02-11 10:38:00,United Kingdom
13821,145,2,385.64,192.8200000000000000,117,2011-03-23 11:30:00,2011-07-18 09:49:00,United Kingdom
13822,6,2,632.00,316.0000000000000000,35,2011-10-30 15:55:00,2011-12-04 12:13:00,United Kingdom
13823,19,2,957.66,478.8300000000000000,73,2011-09-09 10:42:00,2011-11-21 10:22:00,United Kingdom
13824,33,5,1698.94,339.7880000000000000,278,2011-02-02 13:07:00,2011-11-07 12:41:00,United Kingdom
13826,177,1,189.50,189.5000000000000000,0,2011-06-16 13:48:00,2011-06-16 13:48:00,United Kingdom
13827,58,3,409.80,136.6000000000000000,86,2011-07-19 15:38:00,2011-10-13 12:38:00,United Kingdom
13828,23,1,209.49,209.4900000000000000,0,2011-11-17 16:02:00,2011-11-17 16:02:00,United Kingdom
13831,17,6,2198.45,366.4083333333333333,353,2010-12-05 12:13:00,2011-11-23 15:41:00,United Kingdom
13832,20,1,52.20,52.2000000000000000,0,2011-11-20 15:36:00,2011-11-20 15:36:00,United Kingdom
13833,160,1,383.85,383.8500000000000000,0,2011-07-03 13:27:00,2011-07-03 13:27:00,United Kingdom
13835,26,4,834.57,208.6425000000000000,190,2011-05-08 15:22:00,2011-11-14 15:37:00,United Kingdom
13837,212,2,266.59,133.2950000000000000,106,2011-01-26 12:15:00,2011-05-12 12:10:00,United Kingdom
13838,6,4,674.82,168.7050000000000000,364,2010-12-05 10:45:00,2011-12-04 11:00:00,United Kingdom
13841,253,1,85.00,85.0000000000000000,0,2011-04-01 12:10:00,2011-04-01 12:10:00,United Kingdom
13842,59,9,3385.62,376.1800000000000000,308,2010-12-08 10:39:00,2011-10-12 10:51:00,United Kingdom
13844,12,1,361.62,361.6200000000000000,0,2011-11-28 13:21:00,2011-11-28 13:21:00,United Kingdom
13845,65,1,312.98,312.9800000000000000,0,2011-10-06 08:25:00,2011-10-06 08:25:00,United Kingdom
13846,25,3,865.06,288.3533333333333333,336,2010-12-14 16:07:00,2011-11-15 12:07:00,United Kingdom
13848,93,3,1255.00,418.3333333333333333,274,2010-12-08 15:10:00,2011-09-08 12:58:00,United Kingdom
13849,52,2,1537.95,768.9750000000000000,119,2011-06-22 10:11:00,2011-10-19 10:59:00,United Kingdom
13850,130,1,1595.48,1595.4800000000000000,0,2011-08-02 14:04:00,2011-08-02 14:04:00,United Kingdom
13851,96,3,2651.46,883.8200000000000000,193,2011-02-24 17:18:00,2011-09-05 12:36:00,United Kingdom
13853,58,1,1090.14,1090.1400000000000000,0,2011-10-13 14:18:00,2011-10-13 14:18:00,United Kingdom
13854,9,25,8109.52,324.3808000000000000,357,2010-12-09 10:48:00,2011-12-01 09:06:00,United Kingdom
13856,169,3,388.50,129.5000000000000000,35,2011-05-20 13:13:00,2011-06-24 10:03:00,United Kingdom
13858,58,1,216.17,216.1700000000000000,0,2011-10-13 16:17:00,2011-10-13 16:17:00,United Kingdom
13859,327,1,201.16,201.1600000000000000,0,2011-01-17 16:14:00,2011-01-17 16:14:00,United Kingdom
13860,2,5,1245.90,249.1800000000000000,85,2011-09-14 09:27:00,2011-12-08 12:57:00,United Kingdom
13862,19,8,2209.36,276.1700000000000000,314,2011-01-11 15:13:00,2011-11-21 16:24:00,United Kingdom
13863,248,1,305.78,305.7800000000000000,0,2011-04-06 10:20:00,2011-04-06 10:20:00,United Kingdom
13865,59,4,501.56,125.3900000000000000,231,2011-02-23 12:04:00,2011-10-12 13:31:00,United Kingdom
13866,75,1,145.67,145.6700000000000000,0,2011-09-26 14:54:00,2011-09-26 14:54:00,United Kingdom
13867,32,3,1005.09,335.0300000000000000,187,2011-05-05 17:28:00,2011-11-08 15:48:00,United Kingdom
13868,8,2,3192.54,1596.2700000000000000,31,2011-11-01 12:45:00,2011-12-02 16:32:00,United Kingdom
13869,124,4,3083.65,770.9125000000000000,234,2010-12-17 15:14:00,2011-08-08 13:53:00,United Kingdom
13870,3,8,2770.94,346.3675000000000000,285,2011-02-25 09:09:00,2011-12-07 13:23:00,United Kingdom
13871,23,13,6403.25,492.5576923076923077,286,2011-02-04 09:30:00,2011-11-17 10:49:00,United Kingdom
13873,120,3,389.60,129.8666666666666667,190,2011-02-03 09:37:00,2011-08-12 10:08:00,United Kingdom
13874,359,1,540.45,540.4500000000000000,0,2010-12-16 18:20:00,2010-12-16 18:20:00,United Kingdom
13875,54,5,1786.79,357.3580000000000000,248,2011-02-11 15:39:00,2011-10-17 09:36:00,United Kingdom
13876,64,1,122.70,122.7000000000000000,0,2011-10-07 10:22:00,2011-10-07 10:22:00,United Kingdom
13877,87,1,117.24,117.2400000000000000,0,2011-09-14 15:49:00,2011-09-14 15:49:00,United Kingdom
13878,55,1,1271.57,1271.5700000000000000,0,2011-10-16 12:19:00,2011-10-16 12:19:00,United Kingdom
13880,22,13,3219.77,247.6746153846153846,346,2010-12-07 14:00:00,2011-11-18 13:44:00,United Kingdom
13881,4,20,17159.52,857.9760000000000000,308,2011-02-01 10:14:00,2011-12-06 12:50:00,United Kingdom
13882,3,5,1191.13,238.2260000000000000,62,2011-10-06 15:28:00,2011-12-07 11:16:00,United Kingdom
13883,11,5,2674.48,534.8960000000000000,243,2011-03-31 17:17:00,2011-11-29 10:45:00,United Kingdom
13884,8,5,787.60,157.5200000000000000,276,2011-03-01 13:40:00,2011-12-02 16:30:00,United Kingdom
13885,190,2,506.80,253.4000000000000000,11,2011-05-23 08:52:00,2011-06-03 15:07:00,United Kingdom
13886,72,1,243.56,243.5600000000000000,0,2011-09-29 13:17:00,2011-09-29 13:17:00,United Kingdom
13887,205,1,349.55,349.5500000000000000,0,2011-05-19 17:22:00,2011-05-19 17:22:00,United Kingdom
13888,120,2,595.67,297.8350000000000000,99,2011-05-05 14:41:00,2011-08-12 10:13:00,United Kingdom
13889,93,1,416.90,416.9000000000000000,0,2011-09-08 09:13:00,2011-09-08 09:13:00,United Kingdom
13890,2,10,1883.81,188.3810000000000000,357,2010-12-16 09:31:00,2011-12-08 15:36:00,United Kingdom
13892,27,4,632.97,158.2425000000000000,220,2011-04-07 12:04:00,2011-11-13 11:50:00,United Kingdom
13893,298,1,821.10,821.1000000000000000,0,2011-02-15 11:30:00,2011-02-15 11:30:00,United Kingdom
13894,24,3,564.62,188.2066666666666667,287,2011-02-02 12:54:00,2011-11-16 09:44:00,United Kingdom
13895,29,4,2593.07,648.2675000000000000,136,2011-06-28 10:17:00,2011-11-11 16:57:00,United Kingdom
13897,51,1,311.16,311.1600000000000000,0,2011-10-20 14:30:00,2011-10-20 14:30:00,United Kingdom
13898,326,1,155.93,155.9300000000000000,0,2011-01-18 10:28:00,2011-01-18 10:28:00,United Kingdom
13899,17,2,388.52,194.2600000000000000,258,2011-03-10 09:30:00,2011-11-23 13:40:00,United Kingdom
13900,184,3,740.95,246.9833333333333333,79,2011-03-22 10:13:00,2011-06-09 19:26:00,United Kingdom
13901,73,5,2867.20,573.4400000000000000,246,2011-01-25 09:01:00,2011-09-28 14:48:00,United Kingdom
13904,38,2,332.64,166.3200000000000000,257,2011-02-18 11:18:00,2011-11-02 13:41:00,United Kingdom
13908,80,4,2369.55,592.3875000000000000,197,2011-03-08 12:04:00,2011-09-21 11:49:00,United Kingdom
13911,58,9,2580.91,286.7677777777777778,251,2011-02-04 14:46:00,2011-10-13 15:43:00,United Kingdom
13914,12,2,626.45,313.2250000000000000,25,2011-11-03 16:28:00,2011-11-28 10:35:00,United Kingdom
13917,50,2,272.04,136.0200000000000000,142,2011-06-01 12:46:00,2011-10-21 09:56:00,United Kingdom
13918,50,2,1212.84,606.4200000000000000,204,2011-03-31 18:05:00,2011-10-21 12:25:00,United Kingdom
13919,60,2,384.81,192.4050000000000000,62,2011-08-10 10:15:00,2011-10-11 14:24:00,Denmark
13922,352,1,172.25,172.2500000000000000,0,2010-12-23 10:38:00,2010-12-23 10:38:00,United Kingdom
13923,54,1,351.13,351.1300000000000000,0,2011-10-17 12:33:00,2011-10-17 12:33:00,United Kingdom
13924,2,6,1838.85,306.4750000000000000,71,2011-09-28 15:07:00,2011-12-08 09:39:00,United Kingdom
13925,93,4,678.25,169.5625000000000000,42,2011-07-28 12:09:00,2011-09-08 12:47:00,United Kingdom
13926,24,1,223.85,223.8500000000000000,0,2011-11-16 13:16:00,2011-11-16 13:16:00,United Kingdom
13927,75,1,348.99,348.9900000000000000,0,2011-09-26 12:00:00,2011-09-26 12:00:00,United Kingdom
13928,11,4,464.57,116.1425000000000000,123,2011-07-29 15:59:00,2011-11-29 10:33:00,United Kingdom
13929,170,2,842.65,421.3250000000000000,157,2011-01-17 15:11:00,2011-06-23 15:26:00,United Kingdom
13930,58,2,337.34,168.6700000000000000,79,2011-07-26 11:00:00,2011-10-13 09:45:00,United Kingdom
13931,96,2,1237.53,618.7650000000000000,185,2011-03-04 08:43:00,2011-09-05 10:12:00,United Kingdom
13932,295,1,307.40,307.4000000000000000,0,2011-02-18 12:02:00,2011-02-18 12:02:00,United Kingdom
13933,110,2,608.79,304.3950000000000000,39,2011-07-14 13:35:00,2011-08-22 14:03:00,United Kingdom
13934,264,1,922.10,922.1000000000000000,0,2011-03-21 08:39:00,2011-03-21 08:39:00,United Kingdom
13936,180,1,376.58,376.5800000000000000,0,2011-06-13 08:47:00,2011-06-13 08:47:00,United Kingdom
13937,170,1,158.85,158.8500000000000000,0,2011-06-23 16:35:00,2011-06-23 16:35:00,United Kingdom
13938,36,1,71.66,71.6600000000000000,0,2011-11-04 14:37:00,2011-11-04 14:37:00,United Kingdom
13939,24,3,568.55,189.5166666666666667,288,2011-02-01 11:30:00,2011-11-16 13:33:00,United Kingdom
13940,18,4,839.14,209.7850000000000000,127,2011-07-18 16:05:00,2011-11-22 15:15:00,United Kingdom
13941,22,5,5112.96,1022.5920000000000000,351,2010-12-02 10:17:00,2011-11-18 09:43:00,United Kingdom
13946,80,3,561.57,187.1900000000000000,188,2011-03-17 10:02:00,2011-09-21 13:33:00,United Kingdom
13947,66,1,90.60,90.6000000000000000,0,2011-10-05 14:42:00,2011-10-05 14:42:00,United Kingdom
13948,361,1,102.00,102.0000000000000000,0,2010-12-14 10:18:00,2010-12-14 10:18:00,United Kingdom
13949,3,6,2427.32,404.5533333333333333,92,2011-09-06 11:55:00,2011-12-07 09:35:00,United Kingdom
13950,12,4,745.06,186.2650000000000000,235,2011-04-07 11:29:00,2011-11-28 14:44:00,United Kingdom
13951,177,3,674.45,224.8166666666666667,118,2011-02-18 15:21:00,2011-06-16 16:43:00,United Kingdom
13952,218,2,3251.07,1625.5350000000000000,21,2011-04-15 09:27:00,2011-05-06 09:00:00,United Kingdom
13953,8,7,3515.68,502.2400000000000000,345,2010-12-22 10:29:00,2011-12-02 16:04:00,United Kingdom
13954,2,2,439.92,219.9600000000000000,69,2011-09-30 10:52:00,2011-12-08 12:50:00,United Kingdom
13955,155,2,322.96,161.4800000000000000,151,2011-02-07 12:24:00,2011-07-08 17:19:00,United Kingdom
13956,6,5,1019.27,203.8540000000000000,266,2011-03-13 12:51:00,2011-12-04 13:20:00,United Kingdom
13959,80,3,594.04,198.0133333333333333,283,2010-12-12 13:56:00,2011-09-21 15:06:00,United Kingdom
13960,22,2,230.22,115.1100000000000000,50,2011-09-29 12:39:00,2011-11-18 15:27:00,United Kingdom
13962,22,2,169.55,84.7750000000000000,224,2011-04-08 11:21:00,2011-11-18 08:47:00,United Kingdom
13963,309,4,664.54,166.1350000000000000,59,2010-12-07 09:21:00,2011-02-04 14:43:00,United Kingdom
13967,146,1,80.70,80.7000000000000000,0,2011-07-17 12:02:00,2011-07-17 12:02:00,United Kingdom
13969,8,18,9024.17,501.3427777777777778,358,2010-12-09 19:32:00,2011-12-02 15:11:00,United Kingdom
13971,19,8,2758.26,344.7825000000000000,267,2011-02-27 12:27:00,2011-11-21 12:06:00,United Kingdom
13972,71,2,190.25,95.1250000000000000,131,2011-05-22 11:34:00,2011-09-30 11:54:00,United Kingdom
13973,288,1,264.70,264.7000000000000000,0,2011-02-25 15:21:00,2011-02-25 15:21:00,United Kingdom
13974,50,1,413.59,413.5900000000000000,0,2011-10-21 14:41:00,2011-10-21 14:41:00,United Kingdom
13975,32,6,2461.24,410.2066666666666667,245,2011-03-08 12:19:00,2011-11-08 13:19:00,United Kingdom
13976,207,1,357.98,357.9800000000000000,0,2011-05-17 09:13:00,2011-05-17 09:13:00,United Kingdom
13978,15,2,196.79,98.3950000000000000,31,2011-10-25 15:04:00,2011-11-25 11:36:00,United Kingdom
13979,74,1,869.87,869.8700000000000000,0,2011-09-27 13:32:00,2011-09-27 13:32:00,United Kingdom
13980,61,1,200.14,200.1400000000000000,0,2011-10-10 13:34:00,2011-10-10 13:34:00,United Kingdom
13982,40,4,1871.81,467.9525000000000000,326,2010-12-09 13:57:00,2011-10-31 16:24:00,United Kingdom
13983,30,12,2603.43,216.9525000000000000,337,2010-12-08 10:38:00,2011-11-10 11:06:00,United Kingdom
13984,27,5,920.51,184.1020000000000000,340,2010-12-08 15:58:00,2011-11-13 12:38:00,United Kingdom
13985,5,15,7060.13,470.6753333333333333,260,2011-03-20 13:48:00,2011-12-05 17:06:00,United Kingdom
13986,18,1,320.46,320.4600000000000000,0,2011-11-22 15:00:00,2011-11-22 15:00:00,United Kingdom
13988,20,6,4147.96,691.3266666666666667,235,2011-03-30 11:48:00,2011-11-20 10:15:00,United Kingdom
