customer_id,recency,frequency,monetary,avg_order_value,customer_lifespan_days,first_purchase_date,last_purchase_date,country,cluster,segment,historical_customer_value,annualized_historical_value
12882,10,2,1463.04,731.52,24,2011-11-06 11:22:00,2011-11-30 16:18:00,United Kingdom,0,Recent/Emerging Customers,1463.04,1463.04
12883,25,4,703.47,175.8675,65,2011-09-11 15:18:00,2011-11-15 09:32:00,United Kingdom,1,Loyal Customers,703.47,3950.254615384615
12884,89,1,309.05,309.05,0,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom,2,At-Risk/Dormant Customers,309.05,309.05
12885,64,3,1175.22,391.74,60,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom,1,Loyal Customers,1175.22,7149.255
12886,68,2,1378.4,689.2,152,2011-05-04 11:21:00,2011-10-03 10:09:00,United Kingdom,1,Loyal Customers,1378.4,3309.9736842105262
12888,215,2,354.12,177.06,41,2011-03-29 14:31:00,2011-05-09 16:02:00,United Kingdom,2,At-Risk/Dormant Customers,354.12,3152.531707317073
12890,25,1,376.72,376.72,0,2011-11-15 17:26:00,2011-11-15 17:26:00,United Kingdom,0,Recent/Emerging Customers,376.72,376.72
12891,186,3,331.0,110.33333333333331,107,2011-02-20 11:28:00,2011-06-07 12:31:00,United Kingdom,2,At-Risk/Dormant Customers,331.0,1129.1121495327102
12893,31,1,176.55,176.55,0,2011-11-09 12:34:00,2011-11-09 12:34:00,United Kingdom,0,Recent/Emerging Customers,176.55,176.55
12895,43,2,372.8,186.4,44,2011-09-14 08:35:00,2011-10-28 13:51:00,United Kingdom,0,Recent/Emerging Customers,372.8,3092.5454545454545
12897,205,2,216.5,108.25,97,2011-02-11 11:40:00,2011-05-19 12:13:00,United Kingdom,2,At-Risk/Dormant Customers,216.5,814.6649484536082
12901,9,28,17654.54,630.5192857142857,262,2011-03-14 10:41:00,2011-12-01 10:07:00,United Kingdom,3,Champions,17654.54,24595.065267175574
12902,265,1,138.68,138.68,0,2011-03-20 12:06:00,2011-03-20 12:06:00,United Kingdom,2,At-Risk/Dormant Customers,138.68,138.68
12904,19,2,496.06,248.03,154,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom,0,Recent/Emerging Customers,496.06,1175.7266233766234
12906,12,5,2919.81,583.962,67,2011-09-22 15:03:00,2011-11-28 09:55:00,United Kingdom,3,Champions,2919.81,15906.427611940298
12908,177,2,750.0,375.0,136,2011-01-31 12:37:00,2011-06-16 15:39:00,United Kingdom,2,At-Risk/Dormant Customers,750.0,2012.8676470588234
12909,40,5,2178.67,435.734,214,2011-03-31 12:51:00,2011-10-31 12:43:00,United Kingdom,1,Loyal Customers,2178.67,3715.9558411214957
12910,24,8,3075.04,384.38,218,2011-04-12 10:01:00,2011-11-16 14:28:00,United Kingdom,3,Champions,3075.04,5148.576146788991
12912,3,5,1662.3,332.46,38,2011-10-30 11:35:00,2011-12-07 08:55:00,United Kingdom,3,Champions,1662.3,15966.82894736842
12913,5,5,2483.63,496.726,364,2010-12-06 16:36:00,2011-12-05 12:11:00,United Kingdom,3,Champions,2483.63,2490.4531593406596
12915,149,2,363.65,181.825,224,2010-12-02 12:33:00,2011-07-14 11:34:00,United Kingdom,2,At-Risk/Dormant Customers,363.65,592.5546875
12916,139,4,2944.95,736.2375,182,2011-01-23 10:43:00,2011-07-24 10:35:00,United Kingdom,1,Loyal Customers,2944.95,5906.081043956044
12917,129,1,594.0,594.0,0,2011-08-03 16:42:00,2011-08-03 16:42:00,United Kingdom,2,At-Risk/Dormant Customers,594.0,594.0
12919,9,6,1335.19,222.53166666666664,161,2011-06-23 09:22:00,2011-12-01 13:47:00,United Kingdom,3,Champions,1335.19,3026.983540372671
12920,18,1,162.78,162.78,0,2011-11-22 15:05:00,2011-11-22 15:05:00,United Kingdom,0,Recent/Emerging Customers,162.78,162.78
12921,10,37,16587.09,448.2997297297297,364,2010-12-01 15:06:00,2011-11-30 16:22:00,United Kingdom,3,Champions,16587.09,16632.65892857143
12922,162,1,405.38,405.38,0,2011-07-01 15:35:00,2011-07-01 15:35:00,United Kingdom,2,At-Risk/Dormant Customers,405.38,405.38
12923,65,1,172.82,172.82,0,2011-10-06 16:20:00,2011-10-06 16:20:00,United Kingdom,2,At-Risk/Dormant Customers,172.82,172.82
12924,89,4,933.7,233.425,239,2011-01-16 11:49:00,2011-09-12 13:55:00,United Kingdom,1,Loyal Customers,933.7,1425.9435146443516
12925,5,2,694.05,347.025,70,2011-09-26 11:05:00,2011-12-05 11:11:00,United Kingdom,0,Recent/Emerging Customers,694.05,3618.975
12928,36,5,2062.7,412.54,324,2010-12-15 15:45:00,2011-11-04 14:24:00,United Kingdom,1,Loyal Customers,2062.7,2323.720679012345
12929,312,1,117.85,117.85,0,2011-02-01 12:08:00,2011-02-01 12:08:00,United Kingdom,2,At-Risk/Dormant Customers,117.85,117.85
12930,79,2,415.8,207.9,93,2011-06-21 13:25:00,2011-09-22 15:18:00,United Kingdom,2,At-Risk/Dormant Customers,415.8,1631.9032258064517
12931,22,15,42055.96,2803.7306666666664,336,2010-12-17 09:45:00,2011-11-18 12:39:00,United Kingdom,3,Champions,42055.96,45685.789880952376
12933,25,3,607.53,202.51,259,2011-03-01 11:30:00,2011-11-15 16:38:00,United Kingdom,0,Recent/Emerging Customers,607.53,856.1716216216216
12935,3,7,2160.7,308.6714285714286,317,2011-01-24 13:58:00,2011-12-07 17:25:00,United Kingdom,3,Champions,2160.7,2487.8722397476336
12936,18,4,1063.9,265.975,61,2011-09-22 13:51:00,2011-11-22 17:32:00,United Kingdom,1,Loyal Customers,1063.9,6365.959016393444
12937,16,4,1504.27,376.0675,252,2011-03-17 14:19:00,2011-11-24 15:05:00,United Kingdom,1,Loyal Customers,1504.27,2178.80376984127
12938,26,1,114.14,114.14,0,2011-11-14 11:21:00,2011-11-14 11:21:00,United Kingdom,0,Recent/Emerging Customers,114.14,114.14
12939,65,8,11581.8,1447.725,270,2011-01-09 11:20:00,2011-10-06 14:33:00,United Kingdom,3,Champions,11581.8,15656.877777777778
12940,55,2,899.69,449.845,33,2011-09-13 10:16:00,2011-10-16 12:09:00,United Kingdom,1,Loyal Customers,899.69,9951.116666666667
12942,132,3,675.6,225.2,234,2010-12-09 09:34:00,2011-07-31 14:39:00,United Kingdom,1,Loyal Customers,675.6,1053.820512820513
12944,36,2,604.51,302.255,319,2010-12-20 10:41:00,2011-11-04 11:04:00,United Kingdom,0,Recent/Emerging Customers,604.51,691.6807210031349
12945,289,1,462.95,462.95,0,2011-02-24 14:15:00,2011-02-24 14:15:00,United Kingdom,2,At-Risk/Dormant Customers,462.95,462.95
12947,144,6,1603.99,267.33166666666665,230,2010-12-01 16:21:00,2011-07-19 10:06:00,United Kingdom,1,Loyal Customers,1603.99,2545.462391304348
12948,17,7,2064.95,294.99285714285713,248,2011-03-20 10:17:00,2011-11-23 17:10:00,United Kingdom,3,Champions,2064.95,3039.1401209677415
12949,31,8,4167.22,520.9025,222,2011-04-01 13:20:00,2011-11-09 11:25:00,United Kingdom,3,Champions,4167.22,6851.510360360361
12950,3,3,1843.0,614.3333333333333,22,2011-11-15 13:48:00,2011-12-07 13:17:00,United Kingdom,0,Recent/Emerging Customers,1843.0,1843.0
12951,9,6,1064.07,177.345,322,2011-01-13 10:33:00,2011-12-01 12:14:00,United Kingdom,3,Champions,1064.07,1206.166304347826
12952,6,4,1387.79,346.9475,73,2011-09-22 16:37:00,2011-12-04 10:35:00,United Kingdom,1,Loyal Customers,1387.79,6938.95
12953,10,1,329.85,329.85,0,2011-11-30 09:24:00,2011-11-30 09:24:00,United Kingdom,0,Recent/Emerging Customers,329.85,329.85
12955,2,11,4757.16,432.4690909090909,266,2011-03-17 09:03:00,2011-12-08 16:29:00,United Kingdom,3,Champions,4757.16,6527.681954887217
12956,307,1,108.07,108.07,0,2011-02-06 16:08:00,2011-02-06 16:08:00,United Kingdom,2,At-Risk/Dormant Customers,108.07,108.07
12957,10,8,4017.54,502.1925,330,2011-01-04 12:18:00,2011-11-30 09:53:00,United Kingdom,3,Champions,4017.54,4443.642727272727
12962,8,2,266.39,133.195,106,2011-08-18 13:38:00,2011-12-02 15:55:00,United Kingdom,0,Recent/Emerging Customers,266.39,917.2863207547168
12963,9,8,1856.63,232.07875,357,2010-12-09 09:14:00,2011-12-01 12:55:00,United Kingdom,3,Champions,1856.63,1898.2351540616246
12965,90,1,769.81,769.81,0,2011-09-11 15:31:00,2011-09-11 15:31:00,United Kingdom,2,At-Risk/Dormant Customers,769.81,769.81
12966,10,1,160.18,160.18,0,2011-11-30 12:38:00,2011-11-30 12:38:00,United Kingdom,0,Recent/Emerging Customers,160.18,160.18
12967,359,2,1660.9,830.45,13,2010-12-03 09:49:00,2010-12-16 19:10:00,United Kingdom,2,At-Risk/Dormant Customers,1660.9,1660.9
12968,113,1,135.95,135.95,0,2011-08-19 15:44:00,2011-08-19 15:44:00,United Kingdom,2,At-Risk/Dormant Customers,135.95,135.95
12970,8,4,405.47,101.3675,315,2011-01-21 14:04:00,2011-12-02 14:30:00,United Kingdom,0,Recent/Emerging Customers,405.47,469.83031746031753
12971,4,86,11189.91,130.11523255813952,369,2010-12-02 16:42:00,2011-12-06 12:20:00,United Kingdom,3,Champions,11189.91,11068.610162601626
12974,198,1,144.8,144.8,0,2011-05-26 09:33:00,2011-05-26 09:33:00,United Kingdom,2,At-Risk/Dormant Customers,144.8,144.8
12976,212,1,738.6,738.6,0,2011-05-12 09:55:00,2011-05-12 09:55:00,United Kingdom,2,At-Risk/Dormant Customers,738.6,738.6
12977,157,1,39.24,39.24,0,2011-07-06 16:40:00,2011-07-06 16:40:00,United Kingdom,2,At-Risk/Dormant Customers,39.24,39.24
12980,158,9,7374.9,819.4333333333333,201,2010-12-16 11:36:00,2011-07-05 09:34:00,United Kingdom,1,Loyal Customers,7374.9,13392.231343283582
12981,30,2,372.22,186.11,104,2011-07-29 14:14:00,2011-11-10 12:00:00,United Kingdom,0,Recent/Emerging Customers,372.22,1306.3490384615386
12982,243,1,390.54,390.54,0,2011-04-11 11:51:00,2011-04-11 11:51:00,United Kingdom,2,At-Risk/Dormant Customers,390.54,390.54
12984,19,1,97.5,97.5,0,2011-11-21 12:37:00,2011-11-21 12:37:00,United Kingdom,0,Recent/Emerging Customers,97.5,97.5
12985,1,2,1239.38,619.69,28,2011-11-11 12:44:00,2011-12-09 10:46:00,United Kingdom,0,Recent/Emerging Customers,1239.38,1239.38
12987,74,2,558.7,279.35,124,2011-05-26 12:00:00,2011-09-27 12:03:00,United Kingdom,2,At-Risk/Dormant Customers,558.7,1644.5604838709678
12988,293,1,505.82,505.82,0,2011-02-20 14:31:00,2011-02-20 14:31:00,United Kingdom,2,At-Risk/Dormant Customers,505.82,505.82
12989,4,15,6924.11,461.60733333333326,361,2010-12-10 13:24:00,2011-12-06 15:28:00,United Kingdom,3,Champions,6924.11,7000.831440443212
12990,32,3,409.5,136.5,279,2011-02-02 15:39:00,2011-11-08 13:01:00,United Kingdom,0,Recent/Emerging Customers,409.5,535.7258064516129
12991,24,2,503.76,251.88,89,2011-08-19 14:39:00,2011-11-16 15:34:00,United Kingdom,0,Recent/Emerging Customers,503.76,2065.9820224719097
12993,24,4,414.76,103.69,275,2011-02-14 14:29:00,2011-11-16 15:49:00,United Kingdom,0,Recent/Emerging Customers,414.76,550.4996363636363
12994,5,3,974.42,324.8066666666666,264,2011-03-16 08:31:00,2011-12-05 15:43:00,United Kingdom,0,Recent/Emerging Customers,974.42,1347.2094696969696
12995,86,1,211.32,211.32,0,2011-09-15 15:44:00,2011-09-15 15:44:00,United Kingdom,2,At-Risk/Dormant Customers,211.32,211.32
12997,23,4,1226.89,306.7225,295,2011-01-26 15:49:00,2011-11-17 15:47:00,United Kingdom,1,Loyal Customers,1226.89,1518.0164406779663
12999,197,3,455.88,151.96,49,2011-04-08 10:26:00,2011-05-27 13:24:00,United Kingdom,2,At-Risk/Dormant Customers,455.88,3395.840816326531
13000,107,3,534.85,178.28333333333333,258,2010-12-10 10:26:00,2011-08-25 10:43:00,United Kingdom,1,Loyal Customers,534.85,756.6676356589148
13001,5,13,9785.97,752.766923076923,322,2011-01-17 12:45:00,2011-12-05 14:51:00,United Kingdom,3,Champions,9785.97,11092.792080745341
13002,319,1,120.95,120.95,0,2011-01-25 15:18:00,2011-01-25 15:18:00,United Kingdom,2,At-Risk/Dormant Customers,120.95,120.95
13003,106,3,149.05,49.68333333333333,109,2011-05-09 08:23:00,2011-08-26 10:50:00,United Kingdom,2,At-Risk/Dormant Customers,149.05,499.112385321101
13004,12,18,5655.91,314.21722222222223,346,2010-12-17 08:20:00,2011-11-28 11:27:00,United Kingdom,3,Champions,5655.91,5966.49465317919
13005,174,2,513.7,256.85,73,2011-04-07 13:32:00,2011-06-19 10:53:00,United Kingdom,2,At-Risk/Dormant Customers,513.7,2568.5
13006,57,1,81.57,81.57,0,2011-10-14 13:49:00,2011-10-14 13:49:00,United Kingdom,2,At-Risk/Dormant Customers,81.57,81.57
13008,324,1,229.47,229.47,0,2011-01-20 14:24:00,2011-01-20 14:24:00,United Kingdom,2,At-Risk/Dormant Customers,229.47,229.47
13011,373,1,50.55,50.55,0,2010-12-02 17:22:00,2010-12-02 17:22:00,United Kingdom,2,At-Risk/Dormant Customers,50.55,50.55
13012,10,8,1646.84,205.855,285,2011-02-18 09:43:00,2011-11-30 13:05:00,United Kingdom,3,Champions,1646.84,2109.110877192982
13013,2,13,4810.94,370.0723076923077,370,2010-12-03 12:28:00,2011-12-08 15:01:00,United Kingdom,3,Champions,4810.94,4745.927297297297
13014,11,10,3466.28,346.628,271,2011-03-03 18:28:00,2011-11-29 12:27:00,United Kingdom,3,Champions,3466.28,4668.605904059041
13015,54,5,3339.64,667.928,196,2011-04-04 14:28:00,2011-10-17 13:19:00,United Kingdom,1,Loyal Customers,3339.64,6219.227551020408
13016,74,3,789.89,263.2966666666666,50,2011-08-08 15:00:00,2011-09-27 14:08:00,United Kingdom,1,Loyal Customers,789.89,5766.197
13017,8,1,204.0,204.0,0,2011-12-02 15:53:00,2011-12-02 15:53:00,United Kingdom,0,Recent/Emerging Customers,204.0,204.0
13018,17,28,7277.7,259.91785714285714,279,2011-02-17 11:05:00,2011-11-23 13:28:00,United Kingdom,3,Champions,7277.7,9521.005376344086
13021,5,9,2616.38,290.7088888888889,354,2010-12-16 10:12:00,2011-12-05 16:37:00,United Kingdom,3,Champions,2616.38,2697.679943502825
13023,65,2,689.9,344.95,65,2011-08-02 09:34:00,2011-10-06 16:27:00,United Kingdom,1,Loyal Customers,689.9,3874.053846153846
13026,2,5,975.36,195.072,274,2011-03-09 11:35:00,2011-12-08 16:58:00,United Kingdom,3,Champions,975.36,1299.2934306569343
13027,114,6,6912.0,1152.0,241,2010-12-20 12:45:00,2011-08-18 09:39:00,United Kingdom,1,Loyal Customers,6912.0,10468.38174273859
13028,23,2,661.32,330.66,23,2011-10-25 14:09:00,2011-11-17 11:10:00,United Kingdom,0,Recent/Emerging Customers,661.32,661.32
13029,31,3,1247.5,415.83333333333326,323,2010-12-21 13:53:00,2011-11-09 09:13:00,United Kingdom,1,Loyal Customers,1247.5,1409.7136222910217
13030,12,2,752.44,376.22,357,2010-12-06 14:31:00,2011-11-28 14:30:00,United Kingdom,0,Recent/Emerging Customers,752.44,769.3014005602241
13032,53,2,1010.18,505.09,35,2011-09-13 16:40:00,2011-10-18 15:54:00,United Kingdom,1,Loyal Customers,1010.18,10534.734285714285
13033,358,1,190.55,190.55,0,2010-12-17 14:23:00,2010-12-17 14:23:00,United Kingdom,2,At-Risk/Dormant Customers,190.55,190.55
13034,55,2,642.77,321.385,315,2010-12-05 14:52:00,2011-10-16 12:21:00,United Kingdom,0,Recent/Emerging Customers,642.77,744.7969841269842
13035,74,2,921.88,460.94,187,2011-03-24 09:21:00,2011-09-27 08:57:00,United Kingdom,1,Loyal Customers,921.88,1799.3914438502675
13037,139,3,881.07,293.69,118,2011-03-28 15:42:00,2011-07-24 15:46:00,United Kingdom,1,Loyal Customers,881.07,2725.343644067797
13038,81,3,908.46,302.82,210,2011-02-22 11:43:00,2011-09-20 14:37:00,United Kingdom,1,Loyal Customers,908.46,1578.99
13040,9,2,676.99,338.495,25,2011-11-06 13:53:00,2011-12-01 10:38:00,United Kingdom,0,Recent/Emerging Customers,676.99,676.99
13043,274,1,516.42,516.42,0,2011-03-11 14:52:00,2011-03-11 14:52:00,United Kingdom,2,At-Risk/Dormant Customers,516.42,516.42
13044,292,1,560.47,560.47,0,2011-02-21 15:20:00,2011-02-21 15:20:00,United Kingdom,2,At-Risk/Dormant Customers,560.47,560.47
13045,100,1,305.28,305.28,0,2011-09-01 15:04:00,2011-09-01 15:04:00,United Kingdom,2,At-Risk/Dormant Customers,305.28,305.28
13046,31,2,629.31,314.655,236,2011-03-18 15:43:00,2011-11-09 08:36:00,United Kingdom,0,Recent/Emerging Customers,629.31,973.2972457627119
13047,32,10,3237.54,323.754,342,2010-12-01 08:34:00,2011-11-08 12:06:00,United Kingdom,3,Champions,3237.54,3455.2692982456138
13048,15,4,1819.41,454.8525,313,2011-01-16 14:36:00,2011-11-25 13:23:00,United Kingdom,1,Loyal Customers,1819.41,2121.676198083067
13049,65,2,656.68,328.34,254,2011-01-25 16:33:00,2011-10-06 15:31:00,United Kingdom,1,Loyal Customers,656.68,943.6543307086613
13050,15,17,5836.86,343.3447058823529,352,2010-12-08 09:30:00,2011-11-25 09:18:00,United Kingdom,3,Champions,5836.86,6052.425852272727
13052,213,1,348.15,348.15,0,2011-05-11 14:12:00,2011-05-11 14:12:00,United Kingdom,2,At-Risk/Dormant Customers,348.15,348.15
13055,79,3,1214.41,404.8033333333333,135,2011-05-10 08:58:00,2011-09-22 14:26:00,United Kingdom,1,Loyal Customers,1214.41,3283.404814814815
13058,25,3,271.4,90.46666666666665,127,2011-07-11 12:01:00,2011-11-15 12:43:00,United Kingdom,0,Recent/Emerging Customers,271.4,780.0078740157479
13059,250,1,183.4,183.4,0,2011-04-04 10:40:00,2011-04-04 10:40:00,United Kingdom,2,At-Risk/Dormant Customers,183.4,183.4
13060,254,1,307.53,307.53,0,2011-03-31 11:37:00,2011-03-31 11:37:00,United Kingdom,2,At-Risk/Dormant Customers,307.53,307.53
13061,73,1,248.61,248.61,0,2011-09-28 16:04:00,2011-09-28 16:04:00,United Kingdom,2,At-Risk/Dormant Customers,248.61,248.61
13062,192,1,346.98,346.98,0,2011-06-01 15:12:00,2011-06-01 15:12:00,United Kingdom,2,At-Risk/Dormant Customers,346.98,346.98
13064,13,4,1105.59,276.3975,315,2011-01-16 13:41:00,2011-11-27 12:31:00,United Kingdom,1,Loyal Customers,1105.59,1281.0804761904762
13065,374,1,205.86,205.86,0,2010-12-01 16:52:00,2010-12-01 16:52:00,United Kingdom,2,At-Risk/Dormant Customers,205.86,205.86
13066,25,2,470.8,235.4,8,2011-11-07 17:06:00,2011-11-15 12:57:00,United Kingdom,0,Recent/Emerging Customers,470.8,470.8
13067,83,1,115.46,115.46,0,2011-09-18 13:38:00,2011-09-18 13:38:00,United Kingdom,2,At-Risk/Dormant Customers,115.46,115.46
13068,11,2,344.0,172.0,309,2011-01-24 08:20:00,2011-11-29 15:00:00,United Kingdom,0,Recent/Emerging Customers,344.0,406.34304207119743
13069,1,24,4431.44,184.64333333333332,369,2010-12-05 11:02:00,2011-12-09 08:39:00,United Kingdom,3,Champions,4431.44,4383.4027100271005
13070,193,1,228.8,228.8,0,2011-05-31 13:45:00,2011-05-31 13:45:00,United Kingdom,2,At-Risk/Dormant Customers,228.8,228.8
13072,267,1,177.15,177.15,0,2011-03-18 08:12:00,2011-03-18 08:12:00,United Kingdom,2,At-Risk/Dormant Customers,177.15,177.15
13075,130,1,919.61,919.61,0,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,2,At-Risk/Dormant Customers,919.61,919.61
13077,2,4,728.02,182.005,365,2010-12-08 14:59:00,2011-12-08 19:24:00,United Kingdom,0,Recent/Emerging Customers,728.02,728.02
13078,4,26,12627.94,485.69,363,2010-12-08 09:07:00,2011-12-06 15:36:00,United Kingdom,3,Champions,12627.94,12697.515426997246
13079,5,5,220.1,44.02,136,2011-07-22 14:41:00,2011-12-05 16:53:00,United Kingdom,0,Recent/Emerging Customers,220.1,590.7095588235294
13080,180,1,58.08,58.08,0,2011-06-13 14:59:00,2011-06-13 14:59:00,United Kingdom,2,At-Risk/Dormant Customers,58.08,58.08
13081,12,11,28337.38,2576.1254545454544,360,2010-12-03 17:20:00,2011-11-28 10:54:00,United Kingdom,3,Champions,28337.38,28730.95472222222
13082,127,9,3613.63,401.5144444444445,212,2011-01-05 15:42:00,2011-08-05 16:16:00,United Kingdom,1,Loyal Customers,3613.63,6221.579952830189
13083,5,2,303.75,151.875,71,2011-09-25 10:46:00,2011-12-05 15:01:00,United Kingdom,0,Recent/Emerging Customers,303.75,1561.531690140845
13085,158,2,416.08,208.04,138,2011-02-17 13:57:00,2011-07-05 12:11:00,United Kingdom,2,At-Risk/Dormant Customers,416.08,1100.5014492753623
13089,3,97,58762.08,605.7946391752577,367,2010-12-05 10:27:00,2011-12-07 09:02:00,United Kingdom,3,Champions,58762.08,58441.850681198914
13090,9,14,8910.82,636.4871428571429,364,2010-12-02 07:48:00,2011-12-01 12:39:00,United Kingdom,3,Champions,8910.82,8935.300274725274
13091,29,1,345.82,345.82,0,2011-11-11 15:54:00,2011-11-11 15:54:00,United Kingdom,0,Recent/Emerging Customers,345.82,345.82
13092,71,5,477.83,95.566,289,2010-12-15 12:27:00,2011-09-30 11:18:00,United Kingdom,1,Loyal Customers,477.83,603.4877162629758
13093,276,8,7832.47,979.05875,98,2010-12-01 15:00:00,2011-03-09 12:14:00,United Kingdom,1,Loyal Customers,7832.47,29171.954591836737
13094,22,12,1927.32,160.61,347,2010-12-06 10:34:00,2011-11-18 14:07:00,United Kingdom,3,Champions,1927.32,2027.2962536023053
13095,71,1,74.4,74.4,0,2011-09-30 12:03:00,2011-09-30 12:03:00,United Kingdom,2,At-Risk/Dormant Customers,74.4,74.4
13097,33,10,6003.22,600.322,328,2010-12-14 15:13:00,2011-11-07 10:43:00,United Kingdom,3,Champions,6003.22,6680.4125
13098,2,28,28882.44,1031.5157142857142,316,2011-01-26 13:46:00,2011-12-08 14:14:00,United Kingdom,3,Champions,28882.44,33361.046202531645
13099,100,1,207.36,207.36,0,2011-09-01 17:40:00,2011-09-01 17:40:00,United Kingdom,2,At-Risk/Dormant Customers,207.36,207.36
13101,235,1,101.19,101.19,0,2011-04-19 14:37:00,2011-04-19 14:37:00,United Kingdom,2,At-Risk/Dormant Customers,101.19,101.19
13102,2,24,6424.09,267.67041666666665,364,2010-12-09 13:38:00,2011-12-08 12:52:00,United Kingdom,3,Champions,6424.09,6441.738598901099
13103,40,1,243.94,243.94,0,2011-10-31 09:38:00,2011-10-31 09:38:00,United Kingdom,0,Recent/Emerging Customers,243.94,243.94
13104,4,6,1098.48,183.08,351,2010-12-20 11:58:00,2011-12-06 13:10:00,United Kingdom,3,Champions,1098.48,1142.2940170940171
13106,134,1,76.5,76.5,0,2011-07-29 15:12:00,2011-07-29 15:12:00,United Kingdom,2,At-Risk/Dormant Customers,76.5,76.5
13107,45,4,1531.62,382.905,289,2011-01-10 12:28:00,2011-10-26 14:52:00,United Kingdom,1,Loyal Customers,1531.62,1934.3989619377162
13108,373,1,350.06,350.06,0,2010-12-02 10:35:00,2010-12-02 10:35:00,United Kingdom,2,At-Risk/Dormant Customers,350.06,350.06
13109,60,2,786.54,393.27,98,2011-07-05 14:56:00,2011-10-11 10:16:00,United Kingdom,1,Loyal Customers,786.54,2929.4602040816326
13110,32,7,1488.67,212.66714285714284,280,2011-02-01 15:24:00,2011-11-08 14:30:00,United Kingdom,1,Loyal Customers,1488.67,1940.5876785714288
13113,1,24,12245.96,510.2483333333333,366,2010-12-08 13:21:00,2011-12-09 12:49:00,United Kingdom,3,Champions,12245.96,12212.501092896175
13115,12,4,2294.78,573.695,173,2011-06-08 16:15:00,2011-11-28 12:38:00,United Kingdom,1,Loyal Customers,2294.78,4841.587861271676
13116,139,1,501.14,501.14,0,2011-07-24 14:33:00,2011-07-24 14:33:00,United Kingdom,2,At-Risk/Dormant Customers,501.14,501.14
13117,22,8,984.91,123.11375,351,2010-12-02 13:11:00,2011-11-18 12:02:00,United Kingdom,1,Loyal Customers,984.91,1024.1941595441594
13118,20,5,1197.81,239.562,269,2011-02-24 12:32:00,2011-11-20 12:46:00,United Kingdom,1,Loyal Customers,1197.81,1625.2812267657991
13120,239,1,30.6,30.6,0,2011-04-15 10:19:00,2011-04-15 10:19:00,United Kingdom,2,At-Risk/Dormant Customers,30.6,30.6
13121,270,1,283.73,283.73,0,2011-03-15 16:47:00,2011-03-15 16:47:00,United Kingdom,2,At-Risk/Dormant Customers,283.73,283.73
13122,95,2,922.39,461.195,146,2011-04-13 14:12:00,2011-09-06 15:53:00,United Kingdom,1,Loyal Customers,922.39,2305.975
13124,90,3,3756.33,1252.11,270,2010-12-15 15:00:00,2011-09-11 12:45:00,United Kingdom,1,Loyal Customers,3756.33,5078.001666666667
13126,5,8,2099.64,262.455,362,2010-12-08 11:42:00,2011-12-05 10:00:00,United Kingdom,3,Champions,2099.64,2117.0403314917125
13127,78,1,259.17,259.17,0,2011-09-23 10:26:00,2011-09-23 10:26:00,United Kingdom,2,At-Risk/Dormant Customers,259.17,259.17
13130,95,1,64.0,64.0,0,2011-09-06 15:30:00,2011-09-06 15:30:00,United Kingdom,2,At-Risk/Dormant Customers,64.0,64.0
13131,24,3,1073.3,357.76666666666665,164,2011-06-05 10:54:00,2011-11-16 13:21:00,United Kingdom,1,Loyal Customers,1073.3,2388.746951219512
13132,262,1,77.3,77.3,0,2011-03-23 12:44:00,2011-03-23 12:44:00,United Kingdom,2,At-Risk/Dormant Customers,77.3,77.3
13133,274,2,109.8,54.9,31,2011-02-08 15:48:00,2011-03-11 10:31:00,United Kingdom,2,At-Risk/Dormant Customers,109.8,1292.8064516129032
13134,86,4,1793.58,448.395,155,2011-04-13 12:57:00,2011-09-15 10:35:00,United Kingdom,1,Loyal Customers,1793.58,4223.591612903226
13135,197,1,3096.0,3096.0,0,2011-05-27 10:52:00,2011-05-27 10:52:00,United Kingdom,1,Loyal Customers,3096.0,3096.0
13136,57,5,2607.61,521.522,156,2011-05-11 12:47:00,2011-10-14 13:41:00,United Kingdom,1,Loyal Customers,2607.61,6101.138782051283
13137,11,8,3603.29,450.41125,298,2011-02-04 11:54:00,2011-11-29 12:09:00,United Kingdom,3,Champions,3603.29,4413.42567114094
13138,23,6,962.39,160.3983333333333,350,2010-12-02 15:03:00,2011-11-17 16:51:00,United Kingdom,1,Loyal Customers,962.39,1003.6352857142857
13139,17,7,5064.94,723.5628571428571,243,2011-03-25 11:57:00,2011-11-23 13:54:00,United Kingdom,3,Champions,5064.94,7607.831687242798
13140,109,3,422.47,140.82333333333332,258,2010-12-08 15:12:00,2011-08-23 15:33:00,United Kingdom,2,At-Risk/Dormant Customers,422.47,597.6804263565892
13141,85,5,2388.75,477.75,231,2011-01-28 13:04:00,2011-09-16 09:54:00,United Kingdom,1,Loyal Customers,2388.75,3774.431818181818
13142,20,1,307.09,307.09,0,2011-11-20 16:07:00,2011-11-20 16:07:00,United Kingdom,0,Recent/Emerging Customers,307.09,307.09
13144,333,1,110.95,110.95,0,2011-01-11 11:15:00,2011-01-11 11:15:00,United Kingdom,2,At-Risk/Dormant Customers,110.95,110.95
13145,40,4,618.52,154.63,333,2010-12-02 18:06:00,2011-10-31 12:45:00,United Kingdom,1,Loyal Customers,618.52,677.9573573573574
