customer_id,recency,frequency,monetary,avg_order_value,customer_lifespan_days,first_purchase_date,last_purchase_date,country,Cluster,CLV,Segment
14135,2,15,4690.31,312.6873333333333,371,2010-12-02 10:27:00,2011-12-08 11:38:00,United Kingdom,3,4767.410986301369,Loyal Customers
14138,2,2,965.88,482.94,62,2011-10-07 09:38:00,2011-12-08 12:44:00,United Kingdom,0,164.06728767123286,Potential Customers
14139,47,1,415.82,415.82,0,2011-10-24 13:34:00,2011-10-24 13:34:00,United Kingdom,0,0.0,Potential Customers
14140,4,2,935.05,467.525,28,2011-11-08 11:20:00,2011-12-06 09:05:00,United Kingdom,0,71.72986301369863,Potential Customers
14141,3,4,915.13,228.7825,103,2011-08-26 14:40:00,2011-12-07 09:53:00,United Kingdom,0,258.24216438356166,Potential Customers
14142,374,1,311.81,311.81,0,2010-12-01 16:33:00,2010-12-01 16:33:00,United Kingdom,1,0.0,At Risk Customers
14143,134,1,115.8,115.8,0,2011-07-29 09:48:00,2011-07-29 09:48:00,United Kingdom,0,0.0,Potential Customers
14145,47,4,3742.2,935.55,171,2011-05-06 13:01:00,2011-10-24 12:10:00,United Kingdom,0,1753.1950684931508,Potential Customers
14146,9,5,4191.0,838.2,349,2010-12-17 15:52:00,2011-12-01 10:18:00,United Kingdom,0,4007.2849315068493,Potential Customers
14147,79,2,483.4,241.7,207,2011-02-27 11:42:00,2011-09-22 18:10:00,United Kingdom,0,274.147397260274,Potential Customers
14148,234,1,157.2,157.2,0,2011-04-20 12:02:00,2011-04-20 12:02:00,United Kingdom,1,0.0,At Risk Customers
14149,221,1,446.62,446.62,0,2011-05-03 09:44:00,2011-05-03 09:44:00,United Kingdom,1,0.0,At Risk Customers
14150,36,2,658.64,329.32,324,2010-12-15 10:04:00,2011-11-04 10:05:00,United Kingdom,0,584.6557808219178,Potential Customers
14152,76,2,621.29,310.645,159,2011-04-19 15:46:00,2011-09-25 12:54:00,United Kingdom,0,270.64413698630136,Potential Customers
14154,240,2,1345.62,672.81,0,2011-04-14 15:58:00,2011-04-14 16:26:00,United Kingdom,1,0.0,At Risk Customers
14155,267,1,118.75,118.75,0,2011-03-18 14:13:00,2011-03-18 14:13:00,United Kingdom,1,0.0,At Risk Customers
14156,10,55,117210.08,2131.092363636364,362,2010-12-03 11:48:00,2011-11-30 10:54:00,EIRE,2,116246.7094794521,Champions
14157,20,2,424.89,212.445,266,2011-02-27 13:04:00,2011-11-20 11:32:00,United Kingdom,0,309.6458630136986,Potential Customers
14158,41,1,507.66,507.66,0,2011-10-30 15:08:00,2011-10-30 15:08:00,United Kingdom,0,0.0,Potential Customers
14159,20,11,4630.35,420.94090909090903,343,2010-12-12 11:17:00,2011-11-20 12:36:00,United Kingdom,0,4351.260410958904,Potential Customers
14161,216,3,1097.62,365.8733333333333,154,2010-12-05 13:18:00,2011-05-08 11:41:00,United Kingdom,1,463.1054246575342,At Risk Customers
14162,174,2,289.36,144.68,119,2011-02-20 12:32:00,2011-06-19 11:36:00,United Kingdom,1,94.33928767123288,At Risk Customers
14163,88,4,2445.91,611.4775,152,2011-04-14 17:33:00,2011-09-13 15:18:00,United Kingdom,0,1018.5707397260273,Potential Customers
14164,71,2,1631.77,815.885,10,2011-09-20 12:18:00,2011-09-30 12:24:00,United Kingdom,0,44.70602739726027,Potential Customers
14165,276,1,120.44,120.44,0,2011-03-09 12:39:00,2011-03-09 12:39:00,United Kingdom,1,0.0,At Risk Customers
14167,40,4,562.59,140.6475,292,2011-01-12 15:44:00,2011-10-31 14:29:00,United Kingdom,0,450.07200000000006,Potential Customers
14171,99,1,363.79,363.79,0,2011-09-02 16:43:00,2011-09-02 16:43:00,United Kingdom,0,0.0,Potential Customers
14173,11,4,450.84,112.71,209,2011-05-04 14:03:00,2011-11-29 11:54:00,United Kingdom,0,258.1522191780822,Potential Customers
14174,34,1,134.46,134.46,0,2011-11-06 13:17:00,2011-11-06 13:17:00,United Kingdom,0,0.0,Potential Customers
14175,60,3,3222.3,1074.1,270,2011-01-14 12:22:00,2011-10-11 11:55:00,United Kingdom,0,2383.6191780821914,Potential Customers
14176,298,4,576.9,144.225,70,2010-12-07 11:45:00,2011-02-15 13:12:00,United Kingdom,1,110.63835616438355,At Risk Customers
14177,87,4,549.46,137.365,93,2011-06-13 11:10:00,2011-09-14 15:11:00,United Kingdom,0,139.99939726027398,Potential Customers
14178,9,7,1600.26,228.60857142857145,174,2011-06-10 12:51:00,2011-12-01 12:01:00,United Kingdom,0,762.8636712328768,Potential Customers
14179,41,2,701.57,350.785,12,2011-10-18 14:00:00,2011-10-30 12:07:00,United Kingdom,0,23.06531506849315,Potential Customers
14180,11,25,4748.52,189.9408,362,2010-12-02 13:08:00,2011-11-29 10:56:00,United Kingdom,3,4709.49106849315,Loyal Customers
14184,67,1,452.89,452.89,0,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,0,0.0,Potential Customers
14185,332,1,197.65,197.65,0,2011-01-12 13:52:00,2011-01-12 13:52:00,United Kingdom,1,0.0,At Risk Customers
14188,31,6,2054.36,342.3933333333333,280,2011-02-02 13:46:00,2011-11-09 12:45:00,United Kingdom,0,1575.9473972602736,Potential Customers
14189,3,15,4654.08,310.272,366,2010-12-06 11:42:00,2011-12-07 15:55:00,United Kingdom,3,4666.830904109589,Loyal Customers
14191,2,13,4684.76,360.36615384615374,219,2011-05-03 10:30:00,2011-12-08 09:23:00,United Kingdom,0,2810.855999999999,Potential Customers
14193,68,2,853.39,426.695,202,2011-03-15 11:38:00,2011-10-03 09:34:00,United Kingdom,0,472.2870684931506,Potential Customers
14194,5,21,11349.52,540.4533333333333,304,2011-02-04 14:51:00,2011-12-05 10:38:00,United Kingdom,3,9452.750904109587,Loyal Customers
14195,202,2,1012.0,506.0,51,2011-04-01 16:50:00,2011-05-22 10:29:00,United Kingdom,1,141.40273972602742,At Risk Customers
14196,107,1,335.52,335.52,0,2011-08-25 10:25:00,2011-08-25 10:25:00,United Kingdom,0,0.0,Potential Customers
14198,19,4,701.4,175.35,221,2011-04-14 14:54:00,2011-11-21 16:35:00,United Kingdom,0,424.68328767123285,Potential Customers
14199,219,1,185.4,185.4,0,2011-05-05 13:44:00,2011-05-05 13:44:00,United Kingdom,1,0.0,At Risk Customers
14201,61,7,747.44,106.77714285714283,299,2010-12-15 13:25:00,2011-10-10 13:27:00,United Kingdom,0,612.2864657534245,Potential Customers
14204,3,1,150.61,150.61,0,2011-12-07 13:38:00,2011-12-07 13:38:00,United Kingdom,0,0.0,Potential Customers
14205,17,2,466.7,233.35,248,2011-03-20 15:07:00,2011-11-23 10:55:00,United Kingdom,0,317.10027397260274,Potential Customers
14206,240,1,328.16,328.16,0,2011-04-14 16:38:00,2011-04-14 16:38:00,United Kingdom,1,0.0,At Risk Customers
14208,95,1,151.74,151.74,0,2011-09-06 12:48:00,2011-09-06 12:48:00,United Kingdom,0,0.0,Potential Customers
14209,11,6,2073.43,345.57166666666666,322,2011-01-11 12:56:00,2011-11-29 10:18:00,United Kingdom,0,1829.162904109589,Potential Customers
14210,106,6,1905.84,317.64,266,2010-12-03 12:43:00,2011-08-26 12:36:00,United Kingdom,0,1388.9135342465752,Potential Customers
14211,54,9,2241.1,249.01111111111112,242,2011-02-17 15:50:00,2011-10-17 13:23:00,United Kingdom,0,1485.88,Potential Customers
14212,90,1,1070.48,1070.48,0,2011-09-11 12:45:00,2011-09-11 12:45:00,United Kingdom,0,0.0,Potential Customers
14214,31,5,1004.38,200.876,247,2011-03-07 12:26:00,2011-11-09 10:31:00,United Kingdom,0,679.6763287671233,Potential Customers
14215,12,6,1789.72,298.28666666666663,357,2010-12-06 15:34:00,2011-11-28 12:19:00,United Kingdom,0,1750.4932602739723,Potential Customers
14216,4,4,1839.3,459.825,34,2011-11-02 10:51:00,2011-12-06 14:56:00,United Kingdom,0,171.33205479452056,Potential Customers
14217,2,17,2004.98,117.94,365,2010-12-08 13:28:00,2011-12-08 11:53:00,United Kingdom,3,2004.98,Loyal Customers
14218,43,1,169.48,169.48,0,2011-10-28 10:00:00,2011-10-28 10:00:00,United Kingdom,0,0.0,Potential Customers
14219,5,1,89.94,89.94,0,2011-12-05 16:23:00,2011-12-05 16:23:00,United Kingdom,0,0.0,Potential Customers
14220,248,2,632.4,316.2,111,2010-12-16 18:18:00,2011-04-06 13:23:00,United Kingdom,1,192.31890410958906,At Risk Customers
14221,43,9,3432.8,381.4222222222222,297,2011-01-04 15:33:00,2011-10-28 13:42:00,United Kingdom,0,2793.264657534247,Potential Customers
14222,178,1,683.17,683.17,0,2011-06-15 16:42:00,2011-06-15 16:42:00,United Kingdom,1,0.0,At Risk Customers
14223,93,3,991.13,330.37666666666667,172,2011-03-20 16:02:00,2011-09-08 13:38:00,United Kingdom,0,467.0530410958904,Potential Customers
14224,111,4,1009.73,252.4325,210,2011-01-23 13:58:00,2011-08-21 13:24:00,United Kingdom,0,580.9405479452055,Potential Customers
14226,29,5,2214.79,442.958,241,2011-03-15 15:36:00,2011-11-11 11:34:00,United Kingdom,0,1462.3681917808217,Potential Customers
14227,27,10,3350.96,335.096,258,2011-02-28 12:27:00,2011-11-13 15:48:00,United Kingdom,0,2368.623780821918,Potential Customers
14229,52,3,1547.2,515.7333333333332,282,2011-01-10 12:03:00,2011-10-19 10:04:00,United Kingdom,0,1195.3709589041096,Potential Customers
14231,184,3,925.71,308.57,105,2011-02-24 11:55:00,2011-06-09 11:05:00,United Kingdom,1,266.30013698630137,At Risk Customers
14232,43,5,2048.07,409.614,222,2011-03-20 12:44:00,2011-10-28 11:09:00,United Kingdom,0,1245.6754520547945,Potential Customers
14233,50,4,1462.72,365.68,268,2011-01-26 12:43:00,2011-10-21 15:54:00,United Kingdom,0,1073.9971506849315,Potential Customers
14234,23,4,754.12,188.53,35,2011-10-13 13:58:00,2011-11-17 17:53:00,United Kingdom,0,72.31287671232876,Potential Customers
14235,76,5,3144.86,628.972,185,2011-03-24 13:23:00,2011-09-25 14:37:00,United Kingdom,0,1593.9701369863012,Potential Customers
14236,81,2,490.86,245.43,292,2010-12-02 18:49:00,2011-09-20 09:13:00,United Kingdom,0,392.68800000000005,Potential Customers
14237,374,1,161.0,161.0,0,2010-12-01 13:20:00,2010-12-01 13:20:00,United Kingdom,1,0.0,At Risk Customers
14238,327,1,146.85,146.85,0,2011-01-17 14:40:00,2011-01-17 14:40:00,United Kingdom,1,0.0,At Risk Customers
14239,44,11,2380.85,216.4409090909091,273,2011-01-27 14:45:00,2011-10-27 14:40:00,United Kingdom,0,1780.7453424657535,Potential Customers
14240,31,2,890.34,445.17,195,2011-04-28 11:40:00,2011-11-09 13:45:00,United Kingdom,0,475.661095890411,Potential Customers
14241,184,1,213.7,213.7,0,2011-06-09 11:46:00,2011-06-09 11:46:00,United Kingdom,1,0.0,At Risk Customers
14242,235,2,280.55,140.275,91,2011-01-18 08:53:00,2011-04-19 11:46:00,United Kingdom,1,69.94534246575343,At Risk Customers
14243,9,10,2588.77,258.877,357,2010-12-09 08:34:00,2011-12-01 11:12:00,United Kingdom,0,2532.0298356164385,Potential Customers
14245,220,2,1693.45,846.725,44,2011-03-21 10:41:00,2011-05-04 08:40:00,United Kingdom,1,204.1419178082192,At Risk Customers
14246,111,3,1474.06,491.3533333333333,135,2011-04-08 08:25:00,2011-08-21 11:50:00,United Kingdom,0,545.2002739726026,Potential Customers
14247,279,1,136.77,136.77,0,2011-03-06 15:21:00,2011-03-06 15:21:00,United Kingdom,1,0.0,At Risk Customers
14248,319,1,302.58,302.58,0,2011-01-25 14:45:00,2011-01-25 14:45:00,United Kingdom,1,0.0,At Risk Customers
14250,8,3,1904.05,634.6833333333333,82,2011-09-11 13:44:00,2011-12-02 14:30:00,United Kingdom,0,427.7591780821917,Potential Customers
14251,2,5,2879.7,575.94,56,2011-10-13 12:46:00,2011-12-08 08:32:00,United Kingdom,0,441.8169863013699,Potential Customers
14256,261,2,969.06,484.53,104,2010-12-10 11:44:00,2011-03-24 13:17:00,United Kingdom,1,276.1157260273972,At Risk Customers
14257,65,5,3099.72,619.944,254,2011-01-25 10:49:00,2011-10-06 16:54:00,United Kingdom,0,2157.065424657534,Potential Customers
14258,10,9,12669.98,1407.7755555555557,328,2011-01-06 12:18:00,2011-11-30 15:27:00,United Kingdom,0,11385.6258630137,Potential Customers
14259,142,1,120.0,120.0,0,2011-07-21 10:44:00,2011-07-21 10:44:00,United Kingdom,0,0.0,Potential Customers
14261,51,2,1163.45,581.725,28,2011-09-22 10:47:00,2011-10-20 10:04:00,United Kingdom,0,89.2509589041096,Potential Customers
14262,9,8,2618.23,327.27875,232,2011-04-13 12:23:00,2011-12-01 14:17:00,United Kingdom,0,1664.1900273972603,Potential Customers
14264,155,2,333.97,166.985,91,2011-04-08 12:20:00,2011-07-08 10:20:00,United Kingdom,1,83.26375342465754,At Risk Customers
14265,110,2,530.18,265.09,39,2011-07-14 09:10:00,2011-08-22 13:32:00,Unspecified,0,56.649369863013696,Potential Customers
14267,163,3,1516.24,505.4133333333333,98,2011-03-24 11:38:00,2011-06-30 10:09:00,United Kingdom,1,407.1000547945205,At Risk Customers
14270,332,1,492.65,492.65,0,2011-01-12 09:33:00,2011-01-12 09:33:00,United Kingdom,1,0.0,At Risk Customers
14271,226,1,112.32,112.32,0,2011-04-28 12:47:00,2011-04-28 12:47:00,United Kingdom,1,0.0,At Risk Customers
14272,74,2,437.96,218.98,181,2011-03-30 13:57:00,2011-09-27 10:08:00,United Kingdom,0,217.18016438356165,Potential Customers
14273,52,4,559.97,139.9925,191,2011-04-11 13:24:00,2011-10-19 13:20:00,United Kingdom,0,293.02539726027396,Potential Customers
14276,99,3,1119.74,373.2466666666666,191,2011-02-23 09:38:00,2011-09-02 09:45:00,United Kingdom,0,585.9461369863012,Potential Customers
14277,16,3,4188.0,1396.0,197,2011-05-11 13:20:00,2011-11-24 15:01:00,France,0,2260.372602739726,Potential Customers
14280,197,1,134.04,134.04,0,2011-05-27 10:37:00,2011-05-27 10:37:00,United Kingdom,1,0.0,At Risk Customers
14282,4,15,3701.44,246.76266666666663,364,2010-12-07 12:21:00,2011-12-06 17:04:00,United Kingdom,3,3691.29906849315,Loyal Customers
14284,31,2,595.25,297.625,56,2011-09-14 13:04:00,2011-11-09 08:11:00,United Kingdom,0,91.32602739726028,Potential Customers
14285,22,4,1910.01,477.5025,155,2011-06-16 12:36:00,2011-11-18 14:50:00,United Kingdom,0,811.1001369863013,Potential Customers
14286,24,3,4628.75,1542.9166666666665,219,2011-04-11 08:16:00,2011-11-16 10:34:00,United Kingdom,0,2777.25,Potential Customers
14287,9,3,176.63,58.876666666666665,190,2011-05-25 11:41:00,2011-12-01 13:25:00,United Kingdom,0,91.94438356164383,Potential Customers
14288,214,1,426.6,426.6,0,2011-05-10 13:22:00,2011-05-10 13:22:00,United Kingdom,1,0.0,At Risk Customers
14289,9,6,911.26,151.87666666666667,281,2011-02-23 12:33:00,2011-12-01 11:44:00,United Kingdom,0,701.5453698630137,Potential Customers
14290,12,5,2314.65,462.93,350,2010-12-13 10:24:00,2011-11-28 14:02:00,United Kingdom,0,2219.527397260274,Potential Customers
14291,2,11,3883.25,353.02272727272725,274,2011-03-09 15:20:00,2011-12-08 10:26:00,United Kingdom,0,2915.0972602739726,Potential Customers
14292,8,9,4871.93,541.3255555555556,275,2011-03-02 08:26:00,2011-12-02 11:50:00,United Kingdom,0,3670.6321917808223,Potential Customers
14293,4,4,1046.56,261.64,365,2010-12-06 10:18:00,2011-12-06 15:17:00,United Kingdom,0,1046.56,Potential Customers
14295,41,1,166.2,166.2,0,2011-10-30 15:50:00,2011-10-30 15:50:00,United Kingdom,0,0.0,Potential Customers
14297,18,4,1305.33,326.3325,257,2011-03-10 08:31:00,2011-11-22 09:06:00,United Kingdom,0,919.0953698630136,Potential Customers
14298,9,44,51527.3,1171.075,352,2010-12-14 12:59:00,2011-12-01 13:12:00,United Kingdom,3,49692.08109589042,Loyal Customers
14299,9,9,3965.62,440.62444444444446,357,2010-12-09 10:30:00,2011-12-01 16:05:00,United Kingdom,0,3878.702301369863,Potential Customers
14300,19,1,43.2,43.2,0,2011-11-21 08:57:00,2011-11-21 08:57:00,United Kingdom,0,0.0,Potential Customers
14301,118,1,640.14,640.14,0,2011-08-14 15:33:00,2011-08-14 15:33:00,United Kingdom,0,0.0,Potential Customers
14304,223,1,383.45,383.45,0,2011-05-01 11:50:00,2011-05-01 11:50:00,United Kingdom,1,0.0,At Risk Customers
14305,72,3,1858.96,619.6533333333333,64,2011-07-27 14:14:00,2011-09-29 15:29:00,United Kingdom,0,325.95463013698634,Potential Customers
14306,52,2,2093.32,1046.66,34,2011-09-15 10:31:00,2011-10-19 13:23:00,United Kingdom,0,194.99419178082195,Potential Customers
14307,89,6,2995.72,499.28666666666663,285,2010-12-01 11:41:00,2011-09-12 09:38:00,United Kingdom,0,2339.123835616438,Potential Customers
14309,9,9,2352.53,261.39222222222224,350,2010-12-16 13:05:00,2011-12-01 13:33:00,United Kingdom,0,2255.8506849315067,Potential Customers
14311,243,1,310.26,310.26,0,2011-04-11 10:14:00,2011-04-11 10:14:00,United Kingdom,1,0.0,At Risk Customers
14312,47,6,1611.59,268.5983333333333,291,2011-01-06 16:35:00,2011-10-24 09:46:00,United Kingdom,0,1284.8566849315066,Potential Customers
14314,107,1,120.0,120.0,0,2011-08-25 10:39:00,2011-08-25 10:39:00,United Kingdom,0,0.0,Potential Customers
14315,45,6,2481.13,413.52166666666665,222,2011-03-18 12:59:00,2011-10-26 12:06:00,United Kingdom,0,1509.0708493150687,Potential Customers
14317,65,1,508.58,508.58,0,2011-10-06 10:44:00,2011-10-06 10:44:00,United Kingdom,0,0.0,Potential Customers
14320,207,2,477.79,238.895,126,2011-01-11 09:12:00,2011-05-17 09:24:00,United Kingdom,1,164.93572602739727,At Risk Customers
14321,11,5,1530.75,306.15,323,2011-01-10 11:35:00,2011-11-29 09:47:00,United Kingdom,0,1354.608904109589,Potential Customers
14323,115,2,605.06,302.53,124,2011-04-15 11:44:00,2011-08-17 11:37:00,United Kingdom,0,205.55463013698628,Potential Customers
14326,243,1,183.85,183.85,0,2011-04-11 15:04:00,2011-04-11 15:04:00,United Kingdom,1,0.0,At Risk Customers
14327,164,1,311.65,311.65,0,2011-06-29 13:58:00,2011-06-29 13:58:00,United Kingdom,1,0.0,At Risk Customers
14329,18,7,4975.24,710.7485714285714,312,2011-01-14 13:42:00,2011-11-22 15:50:00,United Kingdom,0,4252.807890410959,Potential Customers
14331,125,2,462.66,231.33,11,2011-07-27 15:14:00,2011-08-07 13:17:00,United Kingdom,0,13.943178082191782,Potential Customers
14332,23,3,840.21,280.07,125,2011-07-15 10:33:00,2011-11-17 11:54:00,United Kingdom,0,287.7431506849315,Potential Customers
14333,68,1,415.2,415.2,0,2011-10-03 10:38:00,2011-10-03 10:38:00,United Kingdom,0,0.0,Potential Customers
14334,17,8,2552.21,319.02625,342,2010-12-16 17:37:00,2011-11-23 10:01:00,United Kingdom,0,2391.385808219178,Potential Customers
14335,17,2,454.86,227.43,80,2011-09-04 13:07:00,2011-11-23 13:41:00,Germany,0,99.69534246575343,Potential Customers
14336,17,4,1614.91,403.7275,260,2011-03-08 16:48:00,2011-11-23 11:40:00,United Kingdom,0,1150.3468493150685,Potential Customers
14338,162,2,588.22,294.11,35,2011-05-27 13:30:00,2011-07-01 14:08:00,United Kingdom,1,56.404657534246574,At Risk Customers
14339,243,1,309.52,309.52,0,2011-04-11 11:06:00,2011-04-11 11:06:00,United Kingdom,1,0.0,At Risk Customers
14340,219,1,134.7,134.7,0,2011-05-05 09:44:00,2011-05-05 09:44:00,United Kingdom,1,0.0,At Risk Customers
14341,46,8,2166.98,270.8725,273,2011-01-25 13:55:00,2011-10-25 15:48:00,United Kingdom,0,1620.782301369863,Potential Customers
14342,22,4,668.56,167.14,189,2011-05-13 13:50:00,2011-11-18 13:21:00,United Kingdom,0,346.18586301369857,Potential Customers
14344,128,8,889.93,111.24125,241,2010-12-06 11:58:00,2011-08-04 13:51:00,United Kingdom,0,587.5976164383561,Potential Customers
14345,39,1,108.98,108.98,0,2011-11-01 09:51:00,2011-11-01 09:51:00,United Kingdom,0,0.0,Potential Customers
14346,121,2,1021.58,510.79,177,2011-02-15 13:52:00,2011-08-11 09:47:00,United Kingdom,0,495.3963287671233,Potential Customers
14348,261,1,409.57,409.57,0,2011-03-24 16:23:00,2011-03-24 16:23:00,United Kingdom,1,0.0,At Risk Customers
14349,11,1,133.5,133.5,0,2011-11-29 15:39:00,2011-11-29 15:39:00,United Kingdom,0,0.0,Potential Customers
14350,275,1,282.93,282.93,0,2011-03-10 14:14:00,2011-03-10 14:14:00,United Kingdom,1,0.0,At Risk Customers
14351,165,1,51.0,51.0,0,2011-06-28 11:56:00,2011-06-28 11:56:00,United Kingdom,1,0.0,At Risk Customers
14352,158,4,1078.96,269.74,116,2011-03-11 14:58:00,2011-07-05 15:41:00,United Kingdom,1,342.9023561643836,At Risk Customers
14353,216,1,90.6,90.6,0,2011-05-08 16:06:00,2011-05-08 16:06:00,United Kingdom,1,0.0,At Risk Customers
14354,6,2,163.62,81.81,25,2011-11-09 15:36:00,2011-12-04 11:32:00,United Kingdom,0,11.206849315068492,Potential Customers
14355,366,1,174.4,174.4,0,2010-12-09 12:16:00,2010-12-09 12:16:00,United Kingdom,1,0.0,At Risk Customers
14356,80,2,701.23,350.615,2,2011-09-19 14:43:00,2011-09-21 09:18:00,United Kingdom,0,3.842356164383562,Potential Customers
14357,44,1,225.12,225.12,0,2011-10-27 16:23:00,2011-10-27 16:23:00,United Kingdom,0,0.0,Potential Customers
14359,20,3,912.18,304.06,68,2011-09-13 09:03:00,2011-11-20 13:17:00,United Kingdom,0,169.94038356164387,Potential Customers
14360,32,4,2118.03,529.5075,63,2011-09-06 11:58:00,2011-11-08 09:12:00,United Kingdom,0,365.5777808219179,Potential Customers
14362,23,1,151.5,151.5,0,2011-11-17 15:08:00,2011-11-17 15:08:00,United Kingdom,0,0.0,Potential Customers
14364,109,8,3717.35,464.66875,103,2011-05-12 12:56:00,2011-08-23 11:01:00,United Kingdom,0,1049.0056164383561,Potential Customers
14367,9,16,9227.82,576.73875,268,2011-03-08 14:12:00,2011-12-01 13:19:00,United Kingdom,3,6775.495232876712,Loyal Customers
14368,320,1,155.0,155.0,0,2011-01-24 09:52:00,2011-01-24 09:52:00,United Kingdom,1,0.0,At Risk Customers
14371,296,1,100.5,100.5,0,2011-02-17 16:35:00,2011-02-17 16:35:00,United Kingdom,1,0.0,At Risk Customers
14373,359,1,76.55,76.55,0,2010-12-16 15:40:00,2010-12-16 15:40:00,United Kingdom,1,0.0,At Risk Customers
14375,186,1,235.56,235.56,0,2011-06-07 13:44:00,2011-06-07 13:44:00,United Kingdom,1,0.0,At Risk Customers
14377,192,2,617.05,308.525,71,2011-03-22 13:38:00,2011-06-01 13:32:00,United Kingdom,1,120.02890410958904,At Risk Customers
14379,45,2,348.1,174.05,251,2011-02-17 15:03:00,2011-10-26 16:43:00,United Kingdom,0,239.37835616438355,Potential Customers
14381,53,1,202.68,202.68,0,2011-10-18 17:10:00,2011-10-18 17:10:00,United Kingdom,0,0.0,Potential Customers
14382,27,1,615.49,615.49,0,2011-11-13 16:18:00,2011-11-13 16:18:00,United Kingdom,0,0.0,Potential Customers
14383,39,3,1247.69,415.89666666666665,125,2011-06-29 10:18:00,2011-11-01 15:53:00,United Kingdom,0,427.29109589041093,Potential Customers
14385,10,3,202.11,67.37,14,2011-11-16 11:55:00,2011-11-30 15:36:00,United Kingdom,0,7.752164383561645,Potential Customers
14386,297,1,142.4,142.4,0,2011-02-16 09:45:00,2011-02-16 09:45:00,United Kingdom,1,0.0,At Risk Customers
14387,33,3,1727.6,575.8666666666667,77,2011-08-22 14:13:00,2011-11-07 12:29:00,United Kingdom,0,364.452602739726,Potential Customers
14388,11,8,3212.84,401.605,362,2010-12-02 11:02:00,2011-11-29 13:32:00,United Kingdom,0,3186.433095890411,Potential Customers
14389,66,2,1043.46,521.73,125,2011-06-02 12:04:00,2011-10-05 15:17:00,United Kingdom,0,357.3493150684931,Potential Customers
14390,11,9,4642.57,515.8411111111111,362,2010-12-02 11:57:00,2011-11-29 13:49:00,United Kingdom,0,4604.411890410959,Potential Customers
14393,219,1,67.95,67.95,0,2011-05-05 18:16:00,2011-05-05 18:16:00,United Kingdom,1,0.0,At Risk Customers
14395,3,9,3479.91,386.65666666666664,370,2010-12-02 18:15:00,2011-12-07 14:34:00,United Kingdom,0,3527.58,Potential Customers
14396,66,2,487.99,243.995,306,2010-12-03 15:19:00,2011-10-05 16:09:00,United Kingdom,0,409.10942465753425,Potential Customers
14397,3,19,2612.96,137.52421052631578,211,2011-05-10 12:25:00,2011-12-07 09:22:00,United Kingdom,3,1510.5056438356164,Loyal Customers
14400,150,1,574.7,574.7,0,2011-07-13 15:50:00,2011-07-13 15:50:00,United Kingdom,1,0.0,At Risk Customers
14401,5,13,4051.48,311.65230769230766,355,2010-12-15 09:07:00,2011-12-05 13:30:00,United Kingdom,0,3940.480547945205,Potential Customers
14403,131,4,1475.81,368.9525,117,2011-04-06 14:23:00,2011-08-01 12:57:00,United Kingdom,0,473.0678630136986,Potential Customers
14404,34,6,1449.32,241.5533333333333,336,2010-12-05 16:00:00,2011-11-06 12:30:00,United Kingdom,0,1334.1685479452053,Potential Customers
14406,120,1,156.75,156.75,0,2011-08-12 16:54:00,2011-08-12 16:54:00,United Kingdom,0,0.0,Potential Customers
14407,108,6,2157.73,359.6216666666666,169,2011-03-08 11:59:00,2011-08-24 14:02:00,United Kingdom,0,999.0585479452052,Potential Customers
14408,11,7,2599.03,371.29,254,2011-03-20 14:41:00,2011-11-29 11:41:00,United Kingdom,0,1808.6400547945207,Potential Customers
14409,72,6,2059.45,343.2416666666666,297,2010-12-06 15:03:00,2011-09-29 18:18:00,United Kingdom,0,1675.7716438356163,Potential Customers
14410,93,9,1100.27,122.25222222222222,213,2011-02-07 09:36:00,2011-09-08 15:08:00,United Kingdom,0,642.0753698630137,Potential Customers
14411,311,1,1063.0,1063.0,0,2011-02-02 10:56:00,2011-02-02 10:56:00,United Kingdom,1,0.0,At Risk Customers
14412,43,2,770.03,385.015,30,2011-09-28 08:48:00,2011-10-28 10:45:00,United Kingdom,0,63.29013698630136,Potential Customers
14413,363,1,121.05,121.05,0,2010-12-12 13:37:00,2010-12-12 13:37:00,United Kingdom,1,0.0,At Risk Customers
14414,92,7,1496.98,213.85428571428568,267,2010-12-16 11:11:00,2011-09-09 12:09:00,United Kingdom,0,1095.051123287671,Potential Customers
14415,2,13,5855.57,450.42846153846153,359,2010-12-14 13:31:00,2011-12-08 14:38:00,United Kingdom,0,5759.31405479452,Potential Customers
14416,23,2,490.22,245.11,20,2011-10-28 15:10:00,2011-11-17 15:22:00,United Kingdom,0,26.8613698630137,Potential Customers
14418,4,3,1937.25,645.75,105,2011-08-23 17:18:00,2011-12-06 11:39:00,United Kingdom,0,557.2910958904109,Potential Customers
14419,11,6,1051.79,175.29833333333332,354,2010-12-10 10:56:00,2011-11-29 11:22:00,United Kingdom,0,1020.0922191780821,Potential Customers
14420,100,1,387.52,387.52,0,2011-09-01 18:07:00,2011-09-01 18:07:00,United Kingdom,0,0.0,Potential Customers
14421,58,2,813.11,406.555,154,2011-05-12 10:49:00,2011-10-13 13:24:00,United Kingdom,0,343.0655890410959,Potential Customers
14422,1,6,4263.64,710.6066666666667,267,2011-03-17 17:26:00,2011-12-09 11:26:00,United Kingdom,0,3118.881863013699,Potential Customers
14423,219,1,265.2,265.2,0,2011-05-05 15:12:00,2011-05-05 15:12:00,United Kingdom,1,0.0,At Risk Customers
